Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Fare_per_km,Peak_Hour,Is_Weekend,Traffic_Level,Price_Intensity,Congested_Trip,Taxi_Category
38.42,Afternoon,Weekday,1.0,Low,Clear,4.29,0.63,0.4,65.68,54.76660000000001,1.4254711087975016,0,0,0,1.03,0,Standard
7.87,Afternoon,Weekday,2.0,Low,Clear,3.52,1.57,0.16,64.51,26.1975,3.3287801778907244,0,0,0,1.73,1,Economy
43.55,Afternoon,Weekday,2.0,Low,Clear,4.97,0.79,0.33,111.3,76.1035,1.3059649443331898,0,0,0,1.12,0,Premium
24.88,Morning,Weekend,2.0,High,Clear,3.4,1.54,0.2,68.14,55.343199999999996,2.224405144694534,1,1,2,1.74,0,Standard
44.83,Afternoon,Weekend,3.0,Medium,Snow,2.17,1.09,0.19,72.04,64.7223,1.4437274146776713,0,1,1,1.28,0,Premium
40.19,Afternoon,Weekday,1.0,Medium,Clear,2.79,1.12,0.1,51.19,52.9218,1.3167902463299328,0,0,1,1.2200000000000002,0,Standard
21.84,Evening,Weekday,4.0,Low,Clear,3.31,1.2,0.15,114.14,46.638999999999996,2.135485347985348,1,0,0,1.3499999999999999,1,Standard
2.1,Morning,Weekend,3.0,Low,Clear,3.502989473684211,1.05,0.22,94.38,26.47158947368421,12.113619047619048,1,1,0,1.27,1,Economy
14.17,Afternoon,Weekend,4.0,Low,Snow,4.84,0.65,0.15,37.82,19.7235,1.3919195483415667,0,1,0,0.8,0,Economy
27.54,Afternoon,Weekend,1.0,Low,Clear,4.3,0.96,0.49,102.08,80.7576,2.9323747276688454,0,1,0,1.45,1,Premium
32.04,Afternoon,Weekend,3.0,Low,Clear,3.502989473684211,1.5,0.22,54.73,63.60358947368421,1.9631897627965043,0,1,0,1.72,0,Premium
13.64,Morning,Weekday,4.0,Medium,Rain,3.77,1.5,0.15,100.3,39.275,2.879398826979472,1,0,1,1.65,1,Standard
7.83,Afternoon,Weekday,4.0,Medium,Clear,4.16,0.93,0.18,99.63,29.3753,3.7516347381864623,0,0,1,1.11,1,Economy
41.91,Afternoon,Weekday,2.0,Medium,Clear,4.82,1.19,0.34,26.72,63.777699999999996,1.5217776187067527,0,0,1,1.53,0,Premium
49.24,Afternoon,Weekday,2.0,Medium,Clear,4.64,0.79,0.13,85.63,54.67150000000001,1.1103066612510155,0,0,1,0.92,0,Standard
26.76,Afternoon,Weekday,2.0,High,Clear,3.55,0.82,0.44,38.42,42.398,1.5843796711509717,0,0,2,1.26,0,Standard
9.41,Afternoon,Weekend,3.0,Low,Clear,4.32,0.53,0.48,39.21,28.1281,2.9891710945802337,0,1,0,1.01,1,Economy
14.34,Evening,Weekday,1.0,Low,Rain,3.69,1.85,0.2929157894736842,62.11811578947369,48.41437692709141,2.652370990237099,1,0,0,2.142915789473684,1,Standard
1.9,Morning,Weekend,1.0,Low,Clear,3.66,0.82,0.28,88.44,29.9812,15.779578947368423,1,1,0,1.1,1,Economy
45.8,Evening,Weekday,2.0,Medium,Rain,3.502989473684211,0.84,0.11,31.43,45.43228947368421,1.241807277853939,1,0,1,0.95,0,Standard
6.77,Afternoon,Weekend,2.0,High,Clear,2.38,0.92,0.36,5.1,10.4444,1.5427474150664697,0,1,2,1.28,0,Economy
27.070546861761322,Morning,Weekday,2.0,Low,Rain,3.59,0.69,0.27,87.25,45.82617733461531,1.7483946756486215,1,0,0,0.96,1,Standard
14.43,Morning,Weekday,4.0,High,Clear,2.81,1.46,0.21,24.69,29.062699999999996,2.0140471240471243,1,0,2,1.67,0,Economy
28.15,Afternoon,Weekday,2.0,High,Clear,2.06,0.61,0.18,17.02,22.295099999999998,0.7920106571936057,0,0,2,0.79,0,Economy
32.92,Evening,Weekday,4.0,Low,Clear,4.17,0.7,0.36,32.31,38.8456,1.18,1,0,0,1.06,0,Standard
27.070546861761322,Evening,Weekend,1.0,Low,Snow,2.1,1.47,0.27,48.69,55.04000388678915,2.825450863279068,1,1,0,1.74,0,Standard
11.11,Evening,Weekend,3.0,Medium,Clear,3.79,1.01,0.17,59.73,25.1652,2.265094509450945,1,1,1,1.18,1,Economy
1.54,Afternoon,Weekday,3.0,High,Clear,3.62,1.56,0.38,10.13,9.8718,6.4102597402597405,0,0,2,1.94,1,Economy
7.71,Afternoon,Weekday,3.0,Low,Clear,4.91,1.2333157894736844,0.33,116.62,52.90346473684211,6.968352788586252,0,0,0,1.5633157894736844,1,Standard
45.1,Morning,Weekday,3.0,Medium,Clear,3.502989473684211,0.88,0.44,87.35,81.62498947368421,1.808691796008869,1,0,1,1.32,0,Premium
43.82,Afternoon,Weekday,4.0,Low,Clear,2.19,1.48,0.15,42.17,73.3691,1.674329073482428,0,0,0,1.63,0,Premium
30.27,Afternoon,Weekend,4.0,Medium,Clear,3.66,0.67,0.41,41.65,41.0174,1.3550512058143378,0,1,1,1.08,0,Standard
30.43,Morning,Weekend,2.0,Medium,Clear,4.52,1.3,0.37,56.58,65.0136,2.136496878080841,1,1,1,1.67,0,Premium
33.59,Morning,Weekday,4.0,Medium,Clear,4.99,1.16,0.15,77.02,55.507400000000004,1.6524977671926167,1,0,1,1.3099999999999998,0,Standard
9.59,Afternoon,Weekend,2.0,High,Clear,3.29,0.9,0.38,21.83,20.2164,2.108070907194995,0,1,2,1.28,0,Economy
45.81,Evening,Weekday,2.0,High,Clear,3.502989473684211,1.41,0.28,26.73,75.57948947368422,1.6379938877974238,1,0,2,1.69,0,Premium
21.52,Night,Weekend,3.0,High,Rain,4.72,1.81,0.48,103.83,93.5096,4.345241635687732,0,1,2,2.29,1,Premium
19.77,Night,Weekday,4.0,Low,Clear,2.57,2.0,0.16,34.47,47.6252,2.4089630753667173,0,0,0,2.16,0,Standard
26.43,Afternoon,Weekend,4.0,Medium,Clear,3.85,1.41,0.36,48.72,58.65549999999999,2.2192773363601965,0,1,1,1.77,0,Standard
3.3,Afternoon,Weekend,2.0,Low,Clear,3.22,1.11,0.25,105.2,33.183,10.055454545454547,0,1,0,1.36,1,Standard
9.15,Afternoon,Weekday,2.0,Medium,Snow,2.12,0.84,0.48,81.26,48.8108,5.334513661202186,0,0,1,1.3199999999999998,1,Standard
37.16,Evening,Weekend,1.0,Medium,Snow,3.04,0.89,0.23,44.3,46.301399999999994,1.246001076426265,1,1,1,1.12,0,Standard
5.06,Morning,Weekday,1.0,Medium,Clear,2.8,1.22,0.48,83.63,49.11559999999999,9.706640316205533,1,0,1,1.7,1,Standard
27.070546861761322,Afternoon,Weekday,2.0,Medium,Clear,4.06,1.05,0.46,7.26,35.82367420484939,1.4583044886974055,0,0,1,1.51,0,Standard
13.02,Evening,Weekday,1.0,High,Clear,4.85,1.87,0.2929157894736842,89.6,55.4426547368421,3.687665130568356,1,0,2,2.162915789473684,1,Standard
20.08,Afternoon,Weekend,1.0,Low,Clear,2.8,1.05,0.42,62.11811578947369,49.973608631578955,2.4655478087649407,0,1,0,1.47,1,Standard
15.15,Afternoon,Weekend,2.0,Low,Clear,4.43,1.06,0.5,98.52,69.749,4.603894389438944,0,1,0,1.56,1,Premium
18.43,Afternoon,Weekend,2.0,Low,Clear,2.17,1.08,0.2,114.78,45.03040000000001,2.443320672816061,0,1,0,1.28,1,Standard
36.23,Morning,Weekend,4.0,Low,Rain,3.61,1.2333157894736844,0.27,62.11811578947369,65.06492231578949,2.6803588186585703,1,1,0,1.5033157894736844,0,Premium
15.56,Afternoon,Weekday,2.0,Low,Rain,2.21,1.48,0.2929157894736842,109.57,57.33358305263158,3.8049807197943446,0,0,0,1.7729157894736842,1,Standard
28.75,Afternoon,Weekend,2.0,High,Rain,4.8,1.42,0.22,63.9,59.68299999999999,2.0759304347826086,0,1,2,1.64,0,Standard
24.33,Morning,Weekday,3.0,High,Clear,4.3,1.0,0.11,46.42,33.7362,1.3866091245376078,1,0,2,1.11,0,Standard
27.070546861761322,Morning,Weekday,4.0,High,Clear,3.97,1.73,0.19,58.48,61.91324607084708,2.6992731389263747,1,0,2,1.92,0,Premium
46.9,Evening,Weekday,4.0,High,Clear,4.47,0.56,0.21,84.34,48.44540000000001,1.032950959488273,1,0,2,0.77,0,Standard
36.9,Morning,Weekend,4.0,Low,Clear,3.94,1.81,0.28,106.66,100.5938,2.726119241192412,1,1,0,2.09,0,Luxury
11.53,Afternoon,Weekend,3.0,Low,Rain,4.91,1.27,0.17,62.11811578947369,30.11317968421053,2.1204770164787514,0,1,0,1.44,1,Standard
2.53,Morning,Weekday,2.0,Medium,Clear,4.14,1.1,0.45,110.59,56.688500000000005,22.40652173913044,1,0,1,1.55,1,Standard
13.85,Night,Weekday,4.0,Medium,Clear,4.77,1.25,0.38,98.75,59.6075,4.303790613718411,0,0,1,1.63,1,Standard
30.16,Morning,Weekend,4.0,Medium,Clear,3.55,1.5,0.13,117.57,64.0741,1.8857683463431834,1,1,1,1.63,1,Premium
3.52,Afternoon,Weekday,2.4768421052631577,Low,Clear,2.35,1.2333157894736844,0.36,106.23,44.93407157894737,12.052045454545455,0,0,0,1.5933157894736842,1,Standard
25.32,Evening,Weekend,4.0,Medium,Rain,3.58,1.81,0.36,37.19,62.797599999999996,2.4801579778830964,1,1,1,2.17,0,Premium
30.25,Evening,Weekend,2.0,Medium,Clear,2.38,1.17,0.48,17.18,46.0189,1.5212859504132232,1,1,1,1.65,0,Standard
17.38,Morning,Weekday,2.0,Low,Rain,3.78,1.01,0.1,17.91,23.1248,1.33054085155351,1,0,0,1.11,0,Economy
38.77,Evening,Weekday,1.0,Medium,Clear,3.45,0.71,0.2,38.49,38.6747,0.9975419138509156,1,0,1,0.9099999999999999,0,Standard
6.22,Afternoon,Weekend,4.0,Medium,Clear,3.87,1.16,0.47,75.63,46.631299999999996,7.496993569131834,0,1,1,1.63,1,Standard
4.68,Afternoon,Weekend,4.0,Medium,Rain,2.03,1.24,0.47,97.5,53.658199999999994,11.465427350427351,0,1,1,1.71,1,Standard
36.68,Morning,Weekday,4.0,Low,Clear,2.58,1.11,0.39,108.41,85.5747,2.333007088331516,1,0,0,1.5,0,Premium
25.28,Morning,Weekend,3.0,Medium,Snow,3.47,1.52,0.2929157894736842,76.73,64.3710285263158,2.901696993670886,1,1,1,1.8129157894736843,1,Premium
34.73,Evening,Weekday,4.0,Low,Clear,4.85,1.13,0.14,5.65,44.88589999999999,1.2924244169306074,1,0,0,1.27,0,Standard
22.31,Afternoon,Weekday,2.0,Low,Clear,3.15,1.94,0.31,26.43,54.6247,2.4484401613626177,0,0,0,2.25,0,Standard
13.07,Afternoon,Weekend,2.0,Medium,Clear,3.27,1.4,0.19,16.47,24.6973,1.8896174445294567,0,1,1,1.5899999999999999,0,Economy
41.14,Evening,Weekend,3.0,Medium,Rain,4.14,1.71,0.17,46.78,82.44200000000001,2.00393777345649,1,1,1,1.88,0,Premium
40.17,Evening,Weekday,3.0,Low,Clear,3.81,0.66,0.42,62.66,56.639399999999995,1.4099925317401045,1,0,0,1.08,0,Standard
35.04,Morning,Weekend,4.0,Medium,Rain,2.9,1.1,0.15,9.99,42.9425,1.6231385081538359,1,1,1,1.25,0,Standard
14.34,Afternoon,Weekday,1.0,Medium,Clear,3.23,1.01,0.29,45.07,30.7837,2.146701534170153,0,0,1,1.3,1,Standard
27.070546861761322,Morning,Weekday,3.0,Medium,Clear,2.65,1.35,0.2929157894736842,25.61,46.69681163179884,2.0440961271515183,1,0,1,1.6429157894736843,0,Standard
18.69,Evening,Weekday,3.0,Medium,Clear,4.9,1.79,0.17,79.41,51.8548,2.7744676297485285,1,0,1,1.96,1,Standard
5.49,Afternoon,Weekend,4.0,Medium,Clear,2.39,0.62,0.49,58.39,34.4049,6.266830601092895,0,1,1,1.1099999999999999,1,Standard
45.95,Night,Weekday,4.0,Medium,Clear,3.12,0.61,0.2929157894736842,61.96,49.298562315789475,1.3521109902067465,0,0,1,0.9029157894736841,0,Standard
7.7,Morning,Weekday,3.0,Low,Rain,2.08,1.78,0.2929157894736842,54.18,31.65617747368421,4.301766233766234,1,0,0,2.0729157894736843,1,Standard
47.56,Morning,Weekday,1.0,Low,Clear,2.67,0.82,0.17,114.94,61.209,1.2869848612279227,1,0,0,0.99,0,Premium
22.85,Morning,Weekend,3.0,Medium,Clear,4.34,1.2333157894736844,0.23,29.69,39.349965789473686,1.9887833698030637,1,1,1,1.4633157894736843,0,Standard
